add, m4, t100, w8, 51, 40, 20, 105, 5.0833, 0.9167, 583, 13, a4, 101010
parg, m836, t52, w8, 147865, 112, 274, 148384, 0.3276, 1.0, 418, 2518, a2, 010010
insertSort, m216, t50, w8, 4730, 22, 12594, 17508, 58.3056, 0.9444, 1900, 40, a2, 101011
bubbleSort, m37, t50, w4, 2422, 50, 26004, 28711, 690.3717, 0.9182, 1900, 41, a3, 100100
primes, m22, t100, w2, 585, 325, 2403, 3242, 106.0294, 0.8793, 398, 30, a3, 001110
selectSort, m184, t50, w2, 6180, 156, 80214, 87880, 435.9457, 0.9101, 1900, 45, a2, 000110
mergeSort, m75, t50, w2, 6861, 160, 22824, 29771, 302.9823, 0.9336, 1900, 129, a2, 001001
selectSort, m46, t50, w2, 1573, 164, 20119, 22065, 437.3804, 0.9101, 1900, 45, a4, 000110
squareMatrix, m60, t50, w4, 1546, 51, 7730, 9320, 127.4231, 1.0, 903, 72, a4, 111011
parg, m836, t52, w2, 143728, 172, 2868, 152149, 3.4297, 1.0, 418, 2518, a3, 001110
minProd, m90, t50, w2, 3317, 154, 7920, 11851, 87.5138, 0.8659, 1946, 72, a3, 000110
parg, m5018, t52, w2, 873182, 173, 17018, 922842, 3.3914, 1.0, 418, 2518, a4, 010110
genPassword, m24, t100, w2, 754, 318, 2772, 3719, 113.1633, 0.8367, 398, 63, a4, 101010
dictionaryOrder, m35, t100, w4, 561, 299, 5810, 6756, 163.6761, 0.9265, 8248, 32, a3, 010111
parg, m836, t52, w4, 142095, 56, 1154, 143478, 1.3806, 1.0, 418, 2518, a5, 110011
factorial, m10, t100, w2, 267, 323, 6514, 6907, 630.3871, 0.9677, 403, 18, a3, 110010
genPassword, m16, t100, w2, 503, 317, 1831, 2464, 112.1429, 0.8367, 398, 63, a3, 000011
factorial, m62, t100, w8, 1022, 42, 10166, 11412, 163.9677, 0.9677, 403, 18, a2, 110010
parg, m836, t52, w2, 146198, 172, 2920, 149375, 3.4918, 1.0, 418, 2518, a3, 010010
genPassword, m24, t100, w2, 751, 320, 2760, 3798, 112.6735, 0.8367, 398, 63, a2, 100111
huffmanCoding, m157, t50, w8, 9391, 22, 7643, 17393, 48.6815, 0.9279, 1874, 318, a3, 100111
factorial, m62, t100, w4, 1026, 104, 14062, 15804, 226.8065, 0.9677, 403, 18, a2, 100110
quickSort, m254, t50, w8, 9308, 22, 30010, 40546, 118.1496, 0.9603, 1900, 56, a2, 110110
insertSort, m216, t50, w4, 4696, 160, 24380, 29538, 112.8704, 0.9444, 1900, 40, a5, 011011
longestIncrease, m228, t50, w4, 6358, 10231, 99868, 126896, 438.0175, 0.9035, 1946, 70, a2, 010010
factorial, m62, t100, w8, 982, 272, 10170, 11930, 164.0323, 0.9677, 403, 18, a2, 000111
insertSort, m216, t50, w8, 4726, 146, 12788, 18144, 59.2037, 0.9444, 1900, 40, a2, 011111
mergeSort, m113, t50, w2, 5237, 166, 34387, 40135, 304.3142, 0.9336, 1900, 129, a3, 000111
transpose, m74, t50, w2, 2865, 160, 31214, 34205, 418.9866, 0.8993, 903, 40, a3, 010010
dictionaryOrder, m23, t100, w8, 385, 285, 1667, 2267, 70.4366, 0.9265, 8248, 32, a3, 011111
quickSort, m254, t50, w2, 13770, 161, 163982, 179056, 645.5984, 0.9603, 1900, 56, a3, 001111
bubbleSort, m37, t50, w4, 2456, 148, 25735, 28495, 683.2301, 0.9182, 1900, 41, a3, 001100
mergeSort, m113, t50, w2, 10064, 163, 34081, 44272, 301.6018, 0.9336, 1900, 129, a4, 101000
parg, m1254, t52, w4, 213270, 53, 1293, 214894, 1.0307, 1.0, 418, 2518, a2, 100010
bubbleSort, m56, t50, w4, 3679, 155, 38546, 42421, 682.2389, 0.9182, 1900, 41, a2, 011101
parg, m836, t52, w2, 144833, 172, 2839, 153321, 3.3946, 1.0, 418, 2518, a4, 100110
factorial, m15, t100, w2, 393, 326, 9847, 10435, 635.2903, 0.9677, 403, 18, a2, 001010
mergeSort, m75, t50, w2, 6677, 156, 22710, 29655, 301.4646, 0.9336, 1900, 129, a3, 101101
mergeSort, m75, t50, w8, 2321, 155, 3513, 5920, 46.6372, 0.9336, 1900, 129, a3, 000011
mergeSort, m452, t50, w4, 13664, 53, 45576, 59554, 100.8319, 0.9336, 1900, 129, a2, 110010
genPassword, m16, t100, w8, 321, 39, 314, 670, 19.2449, 0.8367, 398, 63, a2, 111010
genPassword, m24, t100, w8, 486, 40, 483, 1022, 19.7143, 0.8367, 398, 63, a2, 101010
genPassword, m16, t100, w4, 322, 301, 679, 1124, 41.5918, 0.8367, 398, 63, a5, 001010
selectSort, m184, t50, w8, 4206, 139, 11896, 16670, 64.6522, 0.9101, 1900, 45, a2, 000111
insertSort, m36, t50, w4, 797, 153, 4114, 5027, 114.2963, 0.9444, 1900, 40, a3, 001111
minProd, m90, t50, w4, 2228, 48, 2647, 4940, 29.2486, 0.7845, 1946, 72, a3, 111010
factorial, m15, t100, w2, 391, 325, 9781, 10366, 631.0645, 0.9677, 403, 18, a3, 010010
selectSort, m46, t50, w2, 1513, 163, 20160, 22036, 438.2609, 0.9101, 1900, 45, a3, 100110
factorial, m15, t100, w8, 246, 291, 2541, 2965, 163.9355, 0.9677, 403, 18, a3, 011011
factorial, m10, t100, w4, 174, 305, 2346, 2643, 227.0968, 0.9677, 403, 18, a2, 010010
longestIncrease, m228, t50, w2, 19782, 10027, 261798, 303106, 1148.2368, 0.9196, 1946, 70, a4, 110100
mergeSort, m452, t50, w8, 14194, 139, 21096, 35958, 46.6726, 0.9336, 1900, 129, a2, 010111
insertSort, m54, t50, w4, 1212, 51, 6230, 7503, 115.3704, 0.9444, 1900, 40, a4, 111011
factorial, m10, t100, w8, 168, 290, 1693, 2033, 163.8387, 0.9677, 403, 18, a3, 001110
mergeSort, m452, t50, w4, 13734, 142, 45810, 60014, 101.3496, 0.9336, 1900, 129, a2, 011010
minProd, m362, t50, w8, 8968, 20, 10064, 20660, 27.8011, 0.8659, 1946, 72, a3, 111110
huffmanCoding, m157, t50, w4, 8923, 156, 17168, 26258, 109.3503, 0.9013, 1874, 318, a5, 000011
parg, m836, t52, w2, 143298, 172, 2925, 149842, 3.4978, 1.0, 418, 2518, a3, 110111
parg, m836, t52, w8, 149517, 140, 272, 150344, 0.3256, 1.0, 418, 2518, a3, 000111
huffmanCoding, m157, t50, w4, 9025, 161, 17164, 26357, 109.328, 0.9013, 1874, 318, a5, 000011
selectSort, m184, t50, w4, 4120, 50, 30016, 35300, 163.1304, 0.9101, 1900, 45, a2, 101110
parg, m5018, t52, w4, 854544, 53, 5160, 861056, 1.0283, 1.0, 418, 2518, a3, 111010
longestIncrease, m228, t50, w2, 19670, 9876, 264418, 304636, 1159.7281, 0.9196, 1946, 70, a3, 101101
squareMatrix, m60, t50, w8, 1563, 22, 3447, 5291, 56.8187, 1.0, 903, 72, a2, 110110
squareMatrix, m60, t50, w8, 1560, 21, 3469, 5063, 57.1868, 1.0, 903, 72, a3, 101010
primes, m136, t100, w2, 3538, 314, 14410, 19468, 105.9559, 0.8793, 398, 30, a2, 001110
insertSort, m36, t50, w4, 779, 47, 4161, 4978, 115.5926, 0.9444, 1900, 40, a5, 110011
genPassword, m24, t100, w2, 754, 315, 2700, 3796, 110.2041, 0.8367, 398, 63, a4, 111110
anagram, m30, t100, w2, 789, 329, 3978, 5150, 132.6167, 0.8667, 1370, 37, a4, 011110
parg, m836, t52, w4, 141914, 54, 861, 144025, 1.0303, 1.0, 418, 2518, a3, 111111
anagram, m30, t100, w4, 516, 104, 2501, 3280, 83.3667, 0.9286, 1370, 37, a2, 101110
factorial, m15, t100, w8, 260, 42, 2630, 2939, 169.7097, 0.9677, 403, 18, a5, 101011
longestIncrease, m38, t50, w4, 1053, 3463, 15640, 17880, 411.5965, 0.9035, 1946, 70, a4, 101010
genPassword, m16, t100, w4, 322, 296, 673, 1117, 41.2449, 0.8367, 398, 63, a3, 000011
huffmanCodingEff, m66, t50, w2, 5184, 172, 13657, 19118, 205.8945, 0.849, 1874, 239, a2, 001111
mergeSort, m452, t50, w2, 40176, 161, 136010, 179220, 300.9071, 0.9336, 1900, 129, a2, 010100
squareMatrix, m364, t50, w4, 9396, 52, 46246, 55902, 127.0495, 1.0, 903, 72, a4, 101011
anagram, m30, t100, w4, 519, 301, 2501, 3360, 83.3833, 0.9286, 1370, 37, a2, 010110
transpose, m49, t50, w4, 1267, 146, 6963, 8305, 140.1946, 0.8993, 903, 40, a3, 000011
genPassword, m24, t100, w2, 746, 318, 2766, 3851, 112.898, 0.8367, 398, 63, a2, 101110
factorial, m62, t100, w8, 1022, 260, 10178, 11904, 164.1613, 0.9677, 403, 18, a3, 001111
mergeSort, m113, t50, w2, 10096, 159, 34680, 44904, 306.9027, 0.9336, 1900, 129, a5, 111001
transpose, m74, t50, w2, 2921, 159, 31139, 34182, 417.9732, 0.8993, 903, 40, a2, 000011
huffmanCoding, m104, t50, w4, 6016, 161, 11443, 17571, 109.328, 0.9013, 1874, 318, a5, 000011
factorial, m10, t100, w2, 256, 310, 6524, 6905, 631.4194, 0.9677, 403, 18, a5, 100010
squareMatrix, m364, t50, w4, 9352, 155, 46242, 56066, 127.0385, 1.0, 903, 72, a3, 000011
squareMatrix, m364, t50, w4, 9398, 148, 45872, 56252, 126.022, 1.0, 903, 72, a5, 010111
factorial, m15, t100, w2, 392, 320, 9770, 10352, 630.3226, 0.9677, 403, 18, a2, 100011
factorial, m10, t100, w2, 532, 321, 6530, 7230, 632, 0.9677, 403, 18, a2, 000101
huffmanCodingEff, m99, t50, w4, 4926, 153, 6925, 12567, 69.603, 0.849, 1874, 239, a3, 000110
longestIncrease, m228, t50, w2, 9916, 10216, 268918, 300694, 1179.4649, 0.9196, 1946, 70, a3, 100110
insertSort, m36, t50, w4, 808, 51, 4133, 4981, 114.8056, 0.9444, 1900, 40, a3, 111011
add, m6, t100, w2, 134, 320, 179, 537, 29.8333, 0.9167, 583, 13, a2, 101110
huffmanCodingEff, m66, t50, w4, 3452, 47, 4584, 8268, 69.1156, 0.849, 1874, 239, a2, 101111
factorial, m15, t100, w2, 394, 328, 9780, 10368, 630.9677, 0.9677, 403, 18, a2, 110010
insertSort, m36, t50, w8, 795, 20, 2115, 2942, 58.75, 0.9444, 1900, 40, a2, 100011
insertSort, m54, t50, w4, 1171, 152, 6227, 7510, 115.3241, 0.9444, 1900, 40, a5, 010011
squareMatrix, m91, t50, w8, 2357, 21, 5181, 7592, 56.9341, 1.0, 903, 72, a2, 111011
primes, m34, t100, w8, 556, 38, 443, 1074, 13.0441, 0.8793, 398, 30, a2, 100111
add, m6, t100, w2, 125, 329, 211, 530, 35.25, 0.9167, 583, 13, a5, 010010
transpose, m74, t50, w4, 1847, 52, 10458, 12372, 140.3758, 0.8993, 903, 40, a3, 100010
transpose, m74, t50, w2, 5952, 161, 30990, 37067, 415.9732, 0.8993, 903, 40, a2, 010001
parg, m5018, t52, w8, 869034, 19, 1660, 871964, 0.3308, 1.0, 418, 2518, a2, 100011
insertSort, m54, t50, w4, 1155, 155, 6223, 7492, 115.2407, 0.9444, 1900, 40, a4, 001011
mergeSort, m75, t50, w2, 3409, 158, 22689, 26410, 301.1814, 0.9336, 1900, 129, a4, 001111
factorial, m15, t100, w8, 252, 38, 2544, 2923, 164.1613, 0.9677, 403, 18, a2, 101110
genPassword, m98, t100, w8, 1944, 38, 1970, 4192, 20.102, 0.8367, 398, 63, a2, 110111
transpose, m49, t50, w4, 1286, 49, 6935, 8269, 139.6376, 0.8993, 903, 40, a2, 101011
parg, m1254, t52, w8, 217815, 22, 404, 218530, 0.3224, 1.0, 418, 2518, a5, 110011
longestIncrease, m228, t50, w4, 6322, 3463, 93844, 107282, 411.5965, 0.9035, 1946, 70, a4, 101010
parg, m1254, t52, w2, 213977, 177, 4384, 226978, 3.495, 1.0, 418, 2518, a3, 111110
genPassword, m98, t100, w2, 2964, 317, 11024, 15352, 112.4898, 0.8367, 398, 63, a4, 010110
mergeSort, m75, t50, w2, 3401, 158, 22736, 26222, 301.8142, 0.9336, 1900, 129, a2, 000011
factorial, m10, t100, w8, 164, 39, 1695, 1893, 164.0323, 0.9677, 403, 18, a2, 111011
mergeSort, m75, t50, w4, 2333, 149, 7699, 10219, 102.208, 0.9336, 1900, 129, a3, 000111
transpose, m298, t50, w2, 23668, 160, 124224, 148390, 416.8591, 0.8993, 903, 40, a4, 011000
minProd, m60, t50, w2, 2218, 167, 5266, 7740, 87.2818, 0.8659, 1946, 72, a4, 110111
squareMatrix, m91, t50, w2, 7137, 154, 27621, 35388, 303.533, 1.0, 903, 72, a5, 111100
anagram, m120, t100, w8, 2006, 281, 10904, 14116, 90.8667, 0.9286, 1370, 37, a4, 000110
bubbleSort, m37, t50, w8, 2400, 22, 20108, 22560, 533.8407, 0.9182, 1900, 41, a4, 110101
insertSort, m36, t50, w4, 792, 52, 4112, 4945, 114.2315, 0.9444, 1900, 40, a2, 100010
huffmanCoding, m628, t50, w4, 35734, 53, 68826, 105030, 109.5955, 0.9013, 1874, 318, a5, 101011
bubbleSort, m226, t50, w4, 4988, 147, 154452, 161256, 683.4159, 0.9182, 1900, 41, a2, 010110
factorial, m62, t100, w4, 3092, 102, 14074, 17484, 227, 0.9677, 403, 18, a2, 100000
maxArrSumNeg, m56, t50, w4, 1329, 141, 10249, 11992, 183.0268, 0.9358, 1910, 63, a2, 011110
longestIncrease, m57, t50, w8, 1633, 2240, 12214, 15146, 214.2807, 0.9196, 1946, 70, a3, 101111
primes, m22, t100, w8, 381, 283, 291, 799, 12.8529, 0.8793, 398, 30, a3, 000111
mergeSort, m75, t50, w2, 3401, 163, 22704, 26191, 301.385, 0.9336, 1900, 129, a4, 111010
quickSort, m63, t50, w2, 3414, 159, 43431, 47157, 683.9606, 0.9603, 1900, 56, a2, 111111
quickSort, m63, t50, w4, 2261, 158, 15524, 18040, 244.4724, 0.9603, 1900, 56, a3, 010111
add, m6, t100, w2, 138, 330, 182, 557, 30.3333, 0.9167, 583, 13, a4, 011111
add, m6, t100, w2, 137, 314, 209, 529, 34.8333, 0.9167, 583, 13, a4, 011010
parg, m1254, t52, w4, 213131, 55, 1285, 214745, 1.0243, 1.0, 418, 2518, a3, 110011
parg, m836, t52, w4, 141681, 54, 861, 147976, 1.0295, 1.0, 418, 2518, a3, 101110
transpose, m49, t50, w2, 1963, 163, 20918, 22962, 421.1812, 0.8993, 903, 40, a2, 111011
bubbleSort, m226, t50, w4, 14768, 48, 154034, 170484, 681.5664, 0.9182, 1900, 41, a3, 110100
mergeSort, m75, t50, w4, 2287, 151, 7631, 10001, 101.3053, 0.9336, 1900, 129, a2, 010011
parg, m836, t52, w8, 145829, 94, 272, 146340, 0.3252, 1.0, 418, 2518, a3, 001011
anagram, m120, t100, w8, 2036, 299, 10972, 13808, 91.4333, 0.9286, 1370, 37, a4, 010111
factorial, m10, t100, w2, 538, 322, 6489, 7155, 628.0323, 0.9677, 403, 18, a3, 000000
huffmanCodingEff, m99, t50, w8, 5359, 22, 3000, 8876, 30.1558, 0.849, 1874, 239, a3, 100110
genPassword, m16, t100, w8, 327, 38, 302, 664, 18.5306, 0.8367, 398, 63, a2, 100010
squareMatrix, m364, t50, w8, 9392, 133, 20630, 30996, 56.6758, 1.0, 903, 72, a2, 010111
add, m6, t100, w4, 85, 94, 57, 217, 9.5, 0.9167, 583, 13, a4, 101010
factorial, m15, t100, w8, 257, 38, 2544, 2855, 164.1613, 0.9677, 403, 18, a3, 101011
factorial, m10, t100, w2, 531, 326, 6517, 7178, 630.7097, 0.9677, 403, 18, a3, 100001
huffmanCodingEff, m99, t50, w2, 7649, 158, 20539, 28871, 206.4221, 0.849, 1874, 239, a4, 110110
factorial, m10, t100, w8, 168, 41, 1694, 1906, 163.9355, 0.9677, 403, 18, a3, 101111
longestIncrease, m228, t50, w4, 6392, 10294, 97660, 125390, 428.3333, 0.9035, 1946, 70, a4, 011111
selectSort, m30, t50, w2, 2094, 158, 13462, 15807, 438.9783, 0.9101, 1900, 45, a4, 000100
selectSort, m46, t50, w8, 1008, 21, 2959, 4075, 64.337, 0.9101, 1900, 45, a2, 100111
parg, m5018, t52, w2, 876604, 173, 17354, 927694, 3.4583, 1.0, 418, 2518, a3, 011110
bubbleSort, m226, t50, w4, 14752, 162, 154096, 170720, 681.8407, 0.9182, 1900, 41, a2, 001100
insertSort, m36, t50, w4, 798, 50, 4122, 5006, 114.5, 0.9444, 1900, 40, a2, 110111
genPassword, m24, t100, w4, 493, 306, 1011, 1690, 41.2653, 0.8367, 398, 63, a3, 011011
maxArrSumNeg, m37, t50, w8, 888, 145, 3676, 4778, 98.4821, 0.9358, 1910, 63, a2, 010110
dictionaryOrder, m23, t100, w2, 645, 327, 11345, 12207, 479.3662, 0.9265, 8248, 32, a4, 000111
primes, m136, t100, w4, 2318, 101, 5052, 8380, 37.1471, 0.8793, 398, 30, a2, 111110
selectSort, m30, t50, w4, 683, 151, 5002, 5792, 163.1196, 0.9101, 1900, 45, a2, 000111
parg, m1254, t52, w2, 214816, 174, 4368, 224603, 3.4819, 1.0, 418, 2518, a2, 101111
selectSort, m46, t50, w2, 1535, 161, 20021, 21809, 435.2391, 0.9101, 1900, 45, a2, 111111
factorial, m10, t100, w2, 258, 321, 6568, 6954, 635.6452, 0.9677, 403, 18, a5, 001010
quickSort, m254, t50, w2, 13508, 160, 173772, 188550, 684.1417, 0.9603, 1900, 56, a2, 110111
huffmanCoding, m104, t50, w8, 6391, 121, 5126, 11838, 48.9745, 0.9279, 1874, 318, a3, 011111
maxArrSumNeg, m37, t50, w4, 865, 150, 7677, 8654, 205.6339, 0.9358, 1910, 63, a3, 001111
mergeSort, m452, t50, w2, 40152, 164, 136056, 177872, 301.0088, 0.9336, 1900, 129, a2, 101101
minProd, m90, t50, w2, 3301, 161, 7767, 11683, 85.8232, 0.8659, 1946, 72, a4, 010110
factorial, m10, t100, w4, 171, 300, 2351, 2643, 227.5806, 0.9677, 403, 18, a3, 001010
maxArrSumNeg, m56, t50, w8, 1345, 22, 5544, 7154, 99.0089, 0.9358, 1910, 63, a3, 100110
dictionaryOrder, m35, t100, w8, 571, 39, 2501, 3311, 70.4648, 0.9265, 8248, 32, a2, 100110
dictionaryOrder, m35, t100, w2, 1796, 312, 16784, 18991, 472.8028, 0.9265, 8248, 32, a3, 011100
huffmanCodingEff, m66, t50, w2, 4906, 166, 13504, 18706, 203.5779, 0.849, 1874, 239, a3, 011111
parg, m1254, t52, w2, 215592, 172, 4302, 228224, 3.4297, 1.0, 418, 2518, a3, 001110
transpose, m298, t50, w2, 11608, 157, 124712, 136810, 418.4966, 0.8993, 903, 40, a4, 000011
genPassword, m24, t100, w2, 739, 321, 2754, 3779, 112.4286, 0.8367, 398, 63, a3, 001111
genPassword, m24, t100, w2, 735, 313, 2696, 3774, 110.0612, 0.8367, 398, 63, a4, 011110
factorial, m15, t100, w2, 780, 321, 9776, 10810, 630.7419, 0.9677, 403, 18, a2, 111101
add, m6, t100, w2, 145, 321, 180, 540, 30, 0.9167, 583, 13, a4, 111111
mergeSort, m452, t50, w4, 14300, 150, 46150, 60934, 102.1018, 0.9336, 1900, 129, a3, 001011
primes, m22, t100, w2, 585, 319, 2401, 3192, 105.9412, 0.8793, 398, 30, a2, 001111
squareMatrix, m364, t50, w4, 9368, 50, 46160, 57826, 126.8132, 1.0, 903, 72, a3, 110110
bubbleSort, m226, t50, w4, 14752, 49, 153966, 169278, 681.2655, 0.9182, 1900, 41, a2, 111101
quickSort, m42, t50, w2, 2283, 158, 28960, 31577, 684.1102, 0.9603, 1900, 56, a2, 000110
dictionaryOrder, m35, t100, w2, 1780, 321, 16778, 18971, 472.6197, 0.9265, 8248, 32, a2, 001100
parg, m5018, t52, w4, 852866, 54, 5276, 859468, 1.0514, 1.0, 418, 2518, a5, 101011
huffmanCodingEff, m398, t50, w8, 21440, 23, 12080, 34674, 30.3518, 0.849, 1874, 239, a3, 111111
minProd, m60, t50, w4, 1488, 51, 1792, 3323, 29.7017, 0.7845, 1946, 72, a5, 101010
insertSort, m54, t50, w4, 1177, 151, 6181, 7758, 114.463, 0.9444, 1900, 40, a2, 000110
huffmanCoding, m157, t50, w8, 9224, 20, 7664, 17668, 48.8185, 0.9279, 1874, 318, a3, 110110
quickSort, m42, t50, w2, 2264, 159, 28936, 31433, 683.5433, 0.9603, 1900, 56, a2, 011111
longestIncrease, m38, t50, w2, 1599, 9791, 44302, 49385, 1165.8509, 0.9196, 1946, 70, a3, 101111
factorial, m10, t100, w2, 261, 330, 6528, 6962, 631.7742, 0.9677, 403, 18, a2, 010111
factorial, m62, t100, w4, 1002, 104, 14070, 15794, 226.9355, 0.9677, 403, 18, a2, 111110
quickSort, m254, t50, w4, 9028, 49, 62020, 71914, 244.1732, 0.9603, 1900, 56, a2, 100111
massive, m16, t60, w4, 617, 38272, 20533, 33922, 1257.1224, 1.0, 169, 13, a5, 111000
quickSort, m63, t50, w4, 2256, 147, 15517, 18260, 244.3622, 0.9603, 1900, 56, a2, 000110
dictionaryOrder, m23, t100, w4, 397, 98, 3890, 4435, 164.3662, 0.9265, 8248, 32, a3, 100111
dictionaryOrder, m142, t100, w2, 3962, 321, 67106, 72732, 472.5775, 0.9265, 8248, 32, a3, 111110
mergeSort, m75, t50, w8, 2342, 21, 3523, 5904, 46.7699, 0.9336, 1900, 129, a3, 111010
genPassword, m16, t100, w2, 487, 313, 1841, 2454, 112.7347, 0.8367, 398, 63, a3, 001010
dictionaryOrder, m142, t100, w8, 2272, 248, 10002, 13534, 70.4366, 0.9265, 8248, 32, a3, 000111
minProd, m362, t50, w4, 8928, 48, 10550, 19726, 29.1436, 0.7845, 1946, 72, a2, 111011
maxArrSumNeg, m224, t50, w8, 5354, 19, 22246, 28654, 99.3125, 0.9358, 1910, 63, a2, 110110
anagram, m30, t100, w8, 504, 269, 2501, 3191, 83.3667, 0.9286, 1370, 37, a3, 010111
squareMatrix, m91, t50, w4, 2321, 50, 11388, 14283, 125.1429, 1.0, 903, 72, a5, 111110
longestIncrease, m57, t50, w2, 4958, 9730, 67849, 77907, 1190.3421, 0.9196, 1946, 70, a2, 110101
mergeSort, m75, t50, w2, 6751, 159, 22701, 29538, 301.3451, 0.9336, 1900, 129, a3, 100000
maxArrSumNeg, m56, t50, w8, 1338, 21, 5552, 6968, 99.1429, 0.9358, 1910, 63, a2, 111111
squareMatrix, m91, t50, w8, 2374, 143, 5160, 7721, 56.7088, 1.0, 903, 72, a2, 011111
parg, m5018, t52, w4, 854700, 174, 5116, 887860, 1.0195, 1.0, 418, 2518, a2, 000110
factorial, m62, t100, w2, 1494, 320, 39218, 41474, 632.5484, 0.9677, 403, 18, a4, 111010
longestIncrease, m38, t50, w4, 1048, 3474, 15823, 18063, 416.3947, 0.9035, 1946, 70, a2, 111010
genPassword, m24, t100, w2, 758, 321, 2759, 3852, 112.6327, 0.8367, 398, 63, a3, 111110
transpose, m49, t50, w2, 1932, 159, 20677, 22932, 416.3154, 0.8993, 903, 40, a4, 101111
mergeSort, m452, t50, w8, 14034, 129, 21092, 37322, 46.6637, 0.9336, 1900, 129, a3, 011110
anagram, m20, t100, w2, 527, 325, 2730, 3385, 136.5333, 0.8667, 1370, 37, a3, 101011
minProd, m362, t50, w8, 8986, 128, 10062, 19660, 27.7956, 0.8659, 1946, 72, a3, 011111
transpose, m49, t50, w8, 1252, 129, 3373, 4843, 67.9262, 0.9054, 903, 40, a2, 001111
anagram, m30, t100, w2, 789, 315, 4088, 5065, 136.2667, 0.8667, 1370, 37, a5, 001010
genPassword, m24, t100, w4, 484, 101, 1032, 1599, 42.1429, 0.8367, 398, 63, a3, 100011
bubbleSort, m226, t50, w4, 14780, 156, 153900, 169452, 680.9735, 0.9182, 1900, 41, a3, 000101
bubbleSort, m226, t50, w4, 14690, 151, 153822, 169292, 680.6283, 0.9182, 1900, 41, a2, 000101
squareMatrix, m91, t50, w4, 2302, 49, 11564, 14425, 127.0769, 1.0, 903, 72, a3, 111110
dictionaryOrder, m35, t100, w2, 1781, 320, 16738, 18927, 471.493, 0.9265, 8248, 32, a3, 101100
maxArrSumNeg, m56, t50, w8, 1341, 143, 5530, 7006, 98.7589, 0.9358, 1910, 63, a3, 001111
bubbleSort, m226, t50, w4, 4960, 50, 154540, 161134, 683.8053, 0.9182, 1900, 41, a3, 101110
parg, m1254, t52, w4, 212415, 53, 1287, 221854, 1.0263, 1.0, 418, 2518, a3, 110110
factorial, m10, t100, w4, 514, 101, 2345, 2913, 226.9355, 0.9677, 403, 18, a3, 110001
factorial, m15, t100, w4, 814, 102, 3518, 4414, 226.9677, 0.9677, 403, 18, a2, 110000
mergeSort, m113, t50, w2, 5275, 149, 34201, 40195, 302.6681, 0.9336, 1900, 129, a2, 001110
longestIncrease, m228, t50, w8, 6436, 2292, 50160, 62356, 220, 0.9196, 1946, 70, a2, 110110
huffmanCoding, m157, t50, w2, 13321, 164, 36240, 50207, 230.8312, 0.9013, 1874, 318, a5, 001111
anagram, m30, t100, w2, 791, 325, 4096, 5078, 136.5333, 0.8667, 1370, 37, a3, 101011
huffmanCoding, m157, t50, w8, 9399, 22, 7680, 17797, 48.9172, 0.9279, 1874, 318, a2, 101110
huffmanCodingEff, m99, t50, w2, 7398, 162, 20223, 28061, 203.2462, 0.849, 1874, 239, a2, 010111
primes, m136, t100, w2, 3488, 318, 14430, 19452, 106.1029, 0.8793, 398, 30, a2, 011110
longestIncrease, m57, t50, w2, 2468, 9380, 66248, 73681, 1162.2456, 0.9196, 1946, 70, a2, 001111
mergeSort, m113, t50, w2, 10177, 165, 34054, 44359, 301.3673, 0.9336, 1900, 129, a2, 010001
add, m6, t100, w8, 81, 43, 33, 164, 5.5833, 0.9167, 583, 13, a4, 110010
add, m24, t100, w2, 654, 325, 848, 2374, 35.3333, 0.9167, 583, 13, a4, 101010
huffmanCoding, m157, t50, w4, 9039, 149, 17098, 26300, 108.9045, 0.9013, 1874, 318, a5, 000010
genPassword, m24, t100, w2, 732, 319, 2768, 3691, 112.9796, 0.8367, 398, 63, a5, 010010
mergeSort, m75, t50, w2, 6723, 161, 22694, 29504, 301.2522, 0.9336, 1900, 129, a3, 000000
add, m6, t100, w2, 146, 318, 200, 533, 33.4167, 0.9167, 583, 13, a3, 100010
squareMatrix, m364, t50, w4, 9322, 49, 46348, 55922, 127.3297, 1.0, 903, 72, a2, 101010
factorial, m15, t100, w2, 804, 320, 9760, 10865, 629.7097, 0.9677, 403, 18, a3, 010100
genPassword, m98, t100, w4, 1946, 298, 4036, 6706, 41.1837, 0.8367, 398, 63, a2, 010010
transpose, m298, t50, w2, 11640, 158, 124740, 136864, 418.5906, 0.8993, 903, 40, a3, 011010
huffmanCoding, m104, t50, w4, 5967, 47, 11430, 17472, 109.207, 0.9013, 1874, 318, a3, 101010
transpose, m49, t50, w2, 1936, 160, 20759, 22778, 417.9799, 0.8993, 903, 40, a2, 100010
transpose, m298, t50, w2, 23868, 158, 123942, 148296, 415.9128, 0.8993, 903, 40, a4, 001000
parg, m1254, t52, w8, 216607, 21, 522, 217441, 0.4161, 1.0, 418, 2518, a4, 111010
minProd, m362, t50, w4, 9016, 151, 10552, 20020, 29.1492, 0.7845, 1946, 72, a3, 001011
genPassword, m16, t100, w8, 324, 39, 319, 681, 19.5714, 0.8367, 398, 63, a5, 100011
add, m4, t100, w2, 91, 331, 140, 361, 35.1667, 0.9167, 583, 13, a2, 100010
primes, m34, t100, w8, 558, 292, 428, 1182, 12.5882, 0.8793, 398, 30, a3, 010111
longestIncrease, m228, t50, w8, 6342, 2281, 49750, 61526, 218.2018, 0.9196, 1946, 70, a3, 110111
