add, m24, t100, w2, 528, 324, 702, 2146, 29.25, 0.9167, 583, 13, a2, 100110
selectSort, m30, t50, w2, 1027, 162, 13316, 14592, 434.2391, 0.9101, 1900, 45, a2, 111110
parg, m1254, t52, w2, 212904, 180, 4376, 222982, 3.4882, 1.0, 418, 2518, a3, 111111
mergeSort, m75, t50, w8, 2326, 22, 3521, 6178, 46.7389, 0.9336, 1900, 129, a3, 100110
dictionaryOrder, m23, t100, w8, 392, 40, 1667, 2205, 70.4507, 0.9265, 8248, 32, a2, 111110
insertSort, m216, t50, w8, 4782, 20, 12584, 17794, 58.2593, 0.9444, 1900, 40, a2, 100111
parg, m1254, t52, w4, 213385, 170, 1280, 215058, 1.0203, 1.0, 418, 2518, a2, 010010
factorial, m15, t100, w8, 260, 283, 2540, 3038, 163.9032, 0.9677, 403, 18, a2, 010110
genPassword, m24, t100, w4, 484, 101, 1032, 1599, 42.1429, 0.8367, 398, 63, a3, 100011
mergeSort, m75, t50, w2, 3412, 164, 22771, 26499, 302.2788, 0.9336, 1900, 129, a3, 100111
add, m24, t100, w2, 564, 309, 786, 2078, 32.75, 0.9167, 583, 13, a5, 001011
add, m24, t100, w2, 544, 317, 840, 2126, 35, 0.9167, 583, 13, a2, 110011
transpose, m74, t50, w2, 2921, 159, 31139, 34182, 417.9732, 0.8993, 903, 40, a2, 000011
squareMatrix, m60, t50, w4, 1557, 48, 7692, 9293, 126.8022, 1.0, 903, 72, a3, 101011
parg, m5018, t52, w4, 855472, 50, 5264, 892386, 1.049, 1.0, 418, 2518, a5, 100110
squareMatrix, m60, t50, w2, 2346, 154, 18536, 21299, 305.544, 1.0, 903, 72, a5, 000110
mergeSort, m452, t50, w2, 20926, 160, 137432, 158868, 304.0531, 0.9336, 1900, 129, a2, 001011
huffmanCoding, m157, t50, w4, 8966, 152, 17169, 26299, 109.3599, 0.9013, 1874, 318, a3, 011010
mergeSort, m75, t50, w2, 3520, 163, 22925, 26759, 304.3142, 0.9336, 1900, 129, a2, 000111
factorial, m62, t100, w8, 1024, 41, 10170, 11390, 164.0323, 0.9677, 403, 18, a2, 110011
minProd, m60, t50, w8, 1478, 139, 1677, 3463, 27.8066, 0.8659, 1946, 72, a3, 001110
transpose, m74, t50, w2, 2903, 160, 31145, 34169, 418.0604, 0.8993, 903, 40, a2, 110011
huffmanCodingEff, m99, t50, w2, 7672, 158, 20523, 28888, 206.2613, 0.849, 1874, 239, a2, 101110
selectSort, m184, t50, w2, 12444, 161, 80100, 94070, 435.3261, 0.9101, 1900, 45, a3, 001100
mergeSort, m75, t50, w8, 2333, 22, 3512, 6171, 46.6239, 0.9336, 1900, 129, a3, 101110
factorial, m62, t100, w2, 1578, 328, 39120, 41472, 630.9677, 0.9677, 403, 18, a2, 110010
squareMatrix, m364, t50, w4, 9352, 146, 46264, 56080, 127.0989, 1.0, 903, 72, a5, 000011
bubbleSort, m37, t50, w2, 2461, 165, 71049, 73740, 1886.2743, 0.9182, 1900, 41, a3, 100101
parg, m5018, t52, w2, 873018, 167, 16858, 918598, 3.3595, 1.0, 418, 2518, a4, 000110
longestIncrease, m57, t50, w2, 4881, 9485, 65146, 75135, 1142.9211, 0.9196, 1946, 70, a4, 000100
parg, m5018, t52, w2, 859944, 173, 17480, 911972, 3.4835, 1.0, 418, 2518, a2, 110110
transpose, m298, t50, w4, 7670, 64, 41812, 49820, 140.3087, 0.8993, 903, 40, a5, 100011
bubbleSort, m37, t50, w2, 2479, 161, 71969, 74665, 1910.6991, 0.9182, 1900, 41, a3, 101101
selectSort, m184, t50, w4, 4104, 148, 30016, 35594, 163.1304, 0.9101, 1900, 45, a3, 001110
bubbleSort, m226, t50, w2, 7362, 159, 429750, 438996, 1901.5487, 0.9182, 1900, 41, a3, 001110
genPassword, m98, t100, w2, 2910, 311, 11080, 15300, 113.0612, 0.8367, 398, 63, a2, 010110
mergeSort, m113, t50, w4, 3377, 48, 11424, 15487, 101.1018, 0.9336, 1900, 129, a3, 101110
quickSort, m63, t50, w4, 2269, 48, 15501, 17964, 244.1102, 0.9603, 1900, 56, a3, 100111
genPassword, m98, t100, w2, 2976, 325, 11146, 14900, 113.7347, 0.8367, 398, 63, a5, 100011
factorial, m62, t100, w2, 1554, 322, 39120, 41704, 630.9677, 0.9677, 403, 18, a2, 001111
genPassword, m16, t100, w4, 339, 100, 655, 1051, 40.1429, 0.8367, 398, 63, a5, 110011
bubbleSort, m226, t50, w2, 7390, 163, 431666, 440484, 1910.0265, 0.9182, 1900, 41, a3, 100111
genPassword, m98, t100, w8, 2002, 42, 1906, 4132, 19.449, 0.8367, 398, 63, a3, 111010
transpose, m298, t50, w2, 23786, 158, 124004, 148276, 416.1208, 0.8993, 903, 40, a2, 110001
transpose, m298, t50, w2, 23780, 159, 123958, 148228, 415.9664, 0.8993, 903, 40, a3, 000000
parg, m836, t52, w4, 141610, 53, 858, 147902, 1.0263, 1.0, 418, 2518, a3, 110110
factorial, m10, t100, w8, 161, 40, 1695, 1892, 164.0968, 0.9677, 403, 18, a2, 111010
factorial, m62, t100, w2, 1602, 314, 39206, 41544, 632.3548, 0.9677, 403, 18, a5, 101010
mergeSort, m113, t50, w8, 3448, 125, 5307, 8876, 46.969, 0.9336, 1900, 129, a2, 010011
transpose, m49, t50, w2, 3912, 164, 20672, 24668, 416.2148, 0.8993, 903, 40, a3, 100001
primes, m22, t100, w4, 393, 104, 847, 1322, 37.3676, 0.8793, 398, 30, a2, 101111
factorial, m10, t100, w2, 265, 319, 6530, 6963, 632, 0.9677, 403, 18, a4, 011111
bubbleSort, m37, t50, w2, 1240, 167, 71528, 72985, 1898.9735, 0.9182, 1900, 41, a3, 000111
insertSort, m36, t50, w4, 792, 146, 4120, 5024, 114.4537, 0.9444, 1900, 40, a3, 010111
minProd, m60, t50, w4, 1491, 50, 1779, 3315, 29.4862, 0.7845, 1946, 72, a3, 101011
maxArrSumNeg, m224, t50, w2, 15390, 158, 91882, 108972, 410.1875, 0.9358, 1910, 63, a4, 010100
parg, m5018, t52, w4, 868752, 54, 5192, 875322, 1.0347, 1.0, 418, 2518, a5, 100011
dictionaryOrder, m35, t100, w2, 1035, 322, 16799, 18240, 473.2254, 0.9265, 8248, 32, a2, 111110
insertSort, m54, t50, w8, 1181, 23, 3131, 4358, 57.9907, 0.9444, 1900, 40, a3, 111011
mergeSort, m113, t50, w2, 5078, 160, 33999, 39826, 300.8805, 0.9336, 1900, 129, a3, 010110
primes, m136, t100, w2, 3514, 325, 14420, 19452, 106.0294, 0.8793, 398, 30, a3, 001110
factorial, m62, t100, w2, 3156, 317, 39062, 42960, 630.0323, 0.9677, 403, 18, a3, 000001
genPassword, m24, t100, w2, 734, 315, 2763, 3837, 112.7755, 0.8367, 398, 63, a3, 110110
parg, m5018, t52, w8, 871680, 129, 1646, 874854, 0.328, 1.0, 418, 2518, a3, 011011
factorial, m15, t100, w8, 247, 293, 2636, 3061, 170.0645, 0.9677, 403, 18, a5, 000011
huffmanCoding, m157, t50, w8, 9518, 131, 7685, 17644, 48.949, 0.9279, 1874, 318, a2, 011111
minProd, m60, t50, w2, 2233, 157, 5281, 7925, 87.5304, 0.8659, 1946, 72, a2, 010110
factorial, m62, t100, w2, 1538, 324, 39240, 41896, 632.9032, 0.9677, 403, 18, a4, 100111
huffmanCoding, m104, t50, w4, 6021, 152, 11189, 17323, 106.9076, 0.9013, 1874, 318, a4, 011010
selectSort, m30, t50, w8, 666, 144, 1961, 2737, 63.9457, 0.9101, 1900, 45, a3, 000111
parg, m1254, t52, w2, 214714, 172, 4256, 227506, 3.3926, 1.0, 418, 2518, a4, 101110
transpose, m49, t50, w4, 1239, 50, 6977, 8262, 140.4832, 0.8993, 903, 40, a2, 101010
anagram, m20, t100, w2, 533, 327, 2711, 3372, 135.55, 0.8667, 1370, 37, a2, 101011
mergeSort, m113, t50, w4, 3424, 49, 11403, 15502, 100.9115, 0.9336, 1900, 129, a3, 110110
minProd, m90, t50, w2, 3308, 164, 7796, 11721, 86.1492, 0.8659, 1946, 72, a4, 110110
mergeSort, m113, t50, w2, 5122, 165, 34252, 39505, 303.115, 0.9336, 1900, 129, a4, 011011
quickSort, m63, t50, w2, 3388, 165, 40974, 44880, 645.2677, 0.9603, 1900, 56, a3, 110110
longestIncrease, m228, t50, w8, 6438, 2270, 50000, 61668, 219.2982, 0.9196, 1946, 70, a2, 111111
mergeSort, m113, t50, w2, 5121, 162, 34061, 39311, 301.4292, 0.9336, 1900, 129, a4, 101011
add, m4, t100, w2, 90, 321, 115, 356, 28.9167, 0.9167, 583, 13, a3, 101110
squareMatrix, m60, t50, w4, 1597, 149, 7727, 9402, 127.3791, 1.0, 903, 72, a2, 000010
anagram, m120, t100, w2, 3118, 319, 16358, 20228, 136.3167, 0.8667, 1370, 37, a2, 110010
huffmanCoding, m104, t50, w4, 6018, 149, 11443, 17573, 109.3344, 0.9013, 1874, 318, a5, 001011
add, m24, t100, w2, 540, 328, 706, 2178, 29.4167, 0.9167, 583, 13, a4, 100111
bubbleSort, m37, t50, w4, 2455, 155, 25626, 28398, 680.3451, 0.9182, 1900, 41, a3, 011100
selectSort, m30, t50, w2, 2046, 162, 13361, 15572, 435.7065, 0.9101, 1900, 45, a4, 100101
primes, m136, t100, w2, 3546, 320, 14318, 19400, 105.2794, 0.8793, 398, 30, a4, 110110
genPassword, m98, t100, w8, 1958, 43, 1852, 4038, 18.898, 0.8367, 398, 63, a5, 110011
transpose, m74, t50, w2, 5939, 158, 31020, 37081, 416.3826, 0.8993, 903, 40, a5, 101001
huffmanCodingEff, m398, t50, w2, 31104, 172, 81946, 114712, 205.8945, 0.849, 1874, 239, a2, 001111
longestIncrease, m57, t50, w4, 1580, 3463, 23461, 26820, 411.5965, 0.9035, 1946, 70, a4, 101010
genPassword, m16, t100, w2, 499, 313, 1841, 2466, 112.7551, 0.8367, 398, 63, a5, 000010
huffmanCoding, m157, t50, w4, 9169, 53, 17221, 26511, 109.6911, 0.9013, 1874, 318, a3, 100010
anagram, m120, t100, w2, 3084, 318, 16472, 20302, 137.2667, 0.8667, 1370, 37, a3, 011010
selectSort, m30, t50, w8, 668, 21, 1950, 2772, 63.587, 0.9101, 1900, 45, a2, 100110
insertSort, m216, t50, w4, 4742, 146, 24926, 30102, 115.3981, 0.9444, 1900, 40, a4, 011011
dictionaryOrder, m23, t100, w4, 406, 301, 3882, 4544, 164.0563, 0.9265, 8248, 32, a3, 001110
parg, m836, t52, w4, 141708, 176, 852, 147965, 1.0191, 1.0, 418, 2518, a2, 001110
factorial, m10, t100, w2, 542, 321, 6511, 7180, 630.129, 0.9677, 403, 18, a4, 101001
factorial, m10, t100, w2, 265, 316, 6530, 6965, 631.9677, 0.9677, 403, 18, a2, 111111
anagram, m20, t100, w2, 532, 320, 2724, 3383, 136.2333, 0.8667, 1370, 37, a5, 100011
parg, m836, t52, w2, 143226, 170, 2912, 146389, 3.4819, 1.0, 418, 2518, a2, 111011
mergeSort, m452, t50, w4, 13724, 152, 46166, 62760, 102.1372, 0.9336, 1900, 129, a2, 001110
add, m4, t100, w4, 55, 94, 46, 153, 11.5833, 0.9167, 583, 13, a4, 100010
longestIncrease, m38, t50, w2, 3292, 9894, 44340, 51061, 1166.8509, 0.9196, 1946, 70, a3, 100101
massive, m98, t60, w4, 1278, 38283, 127280, 205800, 1298.7755, 1.0, 169, 13, a5, 111110
bubbleSort, m37, t50, w4, 837, 156, 25817, 26971, 685.4159, 0.9182, 1900, 41, a3, 000110
parg, m836, t52, w2, 146065, 175, 2912, 152414, 3.4819, 1.0, 418, 2518, a2, 010111
genPassword, m24, t100, w4, 511, 95, 939, 1531, 38.3469, 0.8367, 398, 63, a4, 101010
factorial, m10, t100, w8, 163, 272, 1695, 1988, 164.0323, 0.9677, 403, 18, a2, 000111
mergeSort, m452, t50, w8, 14014, 23, 21118, 35858, 46.7212, 0.9336, 1900, 129, a3, 110111
factorial, m15, t100, w2, 386, 292, 9768, 10435, 630.1935, 0.9677, 403, 18, a2, 100110
factorial, m62, t100, w4, 1046, 299, 14064, 15936, 226.8387, 0.9677, 403, 18, a3, 001111
parg, m836, t52, w4, 142407, 52, 2788, 145417, 3.334, 1.0, 418, 2518, a4, 100011
genPassword, m16, t100, w2, 489, 316, 1764, 2381, 108.0408, 0.8367, 398, 63, a5, 011010
mergeSort, m113, t50, w2, 5148, 163, 34116, 39390, 301.9115, 0.9336, 1900, 129, a3, 000010
quickSort, m254, t50, w8, 9608, 118, 30012, 40312, 118.1575, 0.9603, 1900, 56, a3, 010111
transpose, m298, t50, w2, 23820, 159, 123912, 148232, 415.8121, 0.8993, 903, 40, a3, 010000
primes, m34, t100, w4, 575, 291, 1272, 2070, 37.4118, 0.8793, 398, 30, a3, 001111
parg, m1254, t52, w8, 218147, 23, 405, 219452, 0.3228, 1.0, 418, 2518, a3, 101111
parg, m5018, t52, w2, 876720, 171, 17402, 914752, 3.4679, 1.0, 418, 2518, a3, 001111
huffmanCodingEff, m66, t50, w2, 5145, 157, 13562, 18995, 204.4523, 0.849, 1874, 239, a2, 101111
squareMatrix, m364, t50, w8, 9568, 149, 20698, 30736, 56.8626, 1.0, 903, 72, a2, 011010
factorial, m62, t100, w2, 1594, 331, 39138, 41518, 631.2581, 0.9677, 403, 18, a3, 101010
huffmanCodingEff, m66, t50, w4, 3442, 45, 4591, 8461, 69.2211, 0.849, 1874, 239, a3, 110110
minProd, m90, t50, w4, 2224, 152, 2693, 5033, 29.7624, 0.7845, 1946, 72, a5, 011010
mergeSort, m452, t50, w2, 20600, 163, 136088, 159728, 301.0796, 0.9336, 1900, 129, a4, 111110
huffmanCoding, m157, t50, w8, 9303, 21, 7657, 17397, 48.7707, 0.9279, 1874, 318, a2, 100111
genPassword, m98, t100, w8, 1994, 41, 1960, 4168, 20, 0.8367, 398, 63, a5, 101010
add, m6, t100, w2, 142, 303, 207, 530, 34.5, 0.9167, 583, 13, a5, 000010
longestIncrease, m57, t50, w4, 1582, 3446, 25024, 28379, 439.0175, 0.9035, 1946, 70, a5, 110010
genPassword, m16, t100, w2, 504, 327, 1871, 2504, 114.5714, 0.8367, 398, 63, a5, 100010
mergeSort, m75, t50, w2, 3382, 164, 22682, 26567, 301.0973, 0.9336, 1900, 129, a2, 101110
mergeSort, m113, t50, w8, 3503, 129, 5293, 8915, 46.8451, 0.9336, 1900, 129, a3, 011010
insertSort, m54, t50, w8, 1195, 20, 3146, 4448, 58.2593, 0.9444, 1900, 40, a2, 100111
transpose, m74, t50, w4, 1897, 160, 10477, 12496, 140.6309, 0.8993, 903, 40, a5, 011011
parg, m836, t52, w4, 142243, 174, 852, 148443, 1.0191, 1.0, 418, 2518, a3, 011110
anagram, m120, t100, w8, 1986, 277, 10004, 13174, 83.3667, 0.9286, 1370, 37, a2, 011110
mergeSort, m452, t50, w4, 13670, 49, 45680, 60298, 101.0619, 0.9336, 1900, 129, a2, 111111
longestIncrease, m38, t50, w2, 3283, 10076, 44722, 51607, 1176.8947, 0.9196, 1946, 70, a2, 110100
huffmanCodingEff, m66, t50, w8, 3627, 20, 2004, 5844, 30.2161, 0.849, 1874, 239, a2, 111111
mergeSort, m452, t50, w8, 14064, 21, 21186, 35490, 46.8717, 0.9336, 1900, 129, a2, 101010
parg, m1254, t52, w8, 218086, 20, 3048, 221462, 2.4301, 1.0, 418, 2518, a4, 100011
quickSort, m63, t50, w4, 2237, 157, 15500, 18001, 244.0945, 0.9603, 1900, 56, a2, 000111
mergeSort, m75, t50, w2, 3430, 164, 22773, 26698, 302.3009, 0.9336, 1900, 129, a4, 011110
anagram, m120, t100, w4, 2148, 98, 10006, 13224, 83.3833, 0.9286, 1370, 37, a3, 110110
selectSort, m184, t50, w2, 6286, 153, 80202, 87518, 435.8804, 0.9101, 1900, 45, a4, 000111
huffmanCodingEff, m66, t50, w2, 4927, 168, 13510, 18734, 203.6734, 0.849, 1874, 239, a2, 011111
maxArrSumNeg, m56, t50, w8, 1321, 127, 5262, 6932, 93.9732, 0.9358, 1910, 63, a3, 001110
huffmanCoding, m157, t50, w4, 9029, 154, 17198, 26392, 109.5446, 0.9013, 1874, 318, a4, 001011
genPassword, m24, t100, w4, 493, 294, 934, 1607, 38.1429, 0.8367, 398, 63, a4, 001011
selectSort, m46, t50, w4, 1017, 50, 7504, 8828, 163.1304, 0.9101, 1900, 45, a3, 100110
transpose, m298, t50, w2, 11460, 160, 124858, 136820, 418.9866, 0.8993, 903, 40, a3, 010010
anagram, m20, t100, w2, 541, 321, 2812, 3481, 140.6, 0.8667, 1370, 37, a4, 011010
mergeSort, m75, t50, w8, 2443, 114, 3531, 6406, 46.8761, 0.9336, 1900, 129, a3, 000110
parg, m836, t52, w8, 145463, 22, 88, 146155, 0.106, 1.0, 418, 2518, a5, 100111
parg, m5018, t52, w4, 852528, 54, 5164, 859018, 1.0291, 1.0, 418, 2518, a2, 101011
parg, m5018, t52, w4, 852810, 167, 5720, 889958, 1.1399, 1.0, 418, 2518, a4, 011110
factorial, m62, t100, w2, 1572, 308, 39258, 41802, 633.1935, 0.9677, 403, 18, a4, 001111
transpose, m74, t50, w4, 1859, 52, 10476, 12405, 140.6242, 0.8993, 903, 40, a5, 100010
minProd, m60, t50, w8, 1497, 128, 1677, 3276, 27.7956, 0.8659, 1946, 72, a3, 011111
bubbleSort, m37, t50, w4, 2484, 155, 25899, 28516, 687.6018, 0.9182, 1900, 41, a2, 010101
longestIncrease, m38, t50, w2, 3273, 9615, 44514, 51236, 1171.4211, 0.9196, 1946, 70, a2, 111100
selectSort, m30, t50, w8, 669, 22, 1963, 2705, 64.0326, 0.9101, 1900, 45, a2, 110111
transpose, m74, t50, w2, 5955, 159, 30978, 37058, 415.8121, 0.8993, 903, 40, a3, 010000
transpose, m49, t50, w4, 1281, 48, 6951, 8275, 139.9597, 0.8993, 903, 40, a4, 101011
parg, m836, t52, w4, 142351, 174, 1155, 143768, 1.3818, 1.0, 418, 2518, a4, 011011
add, m6, t100, w2, 139, 308, 205, 525, 34.1667, 0.9167, 583, 13, a5, 111011
anagram, m30, t100, w4, 533, 295, 2501, 3405, 83.3667, 0.9286, 1370, 37, a3, 000110
transpose, m298, t50, w8, 7556, 137, 20246, 29518, 67.9396, 0.9054, 903, 40, a2, 010110
parg, m1254, t52, w4, 214359, 53, 1280, 223485, 1.0203, 1.0, 418, 2518, a3, 100110
genPassword, m98, t100, w8, 1956, 40, 1906, 4140, 19.449, 0.8367, 398, 63, a2, 111111
huffmanCodingEff, m66, t50, w4, 3386, 160, 4589, 8453, 69.1859, 0.849, 1874, 239, a2, 001110
squareMatrix, m91, t50, w4, 2333, 145, 11376, 13955, 125.011, 1.0, 903, 72, a5, 000111
mergeSort, m75, t50, w4, 2302, 147, 7655, 10039, 101.6239, 0.9336, 1900, 129, a5, 000011
parg, m836, t52, w8, 147677, 99, 273, 148191, 0.3268, 1.0, 418, 2518, a3, 010011
transpose, m49, t50, w8, 1275, 144, 3374, 4847, 67.9463, 0.9054, 903, 40, a2, 000111
mergeSort, m113, t50, w4, 3449, 47, 11423, 14944, 101.0929, 0.9336, 1900, 129, a4, 111011
longestIncrease, m57, t50, w2, 2466, 9452, 64944, 72419, 1139.3684, 0.9196, 1946, 70, a3, 001111
huffmanCoding, m628, t50, w4, 36208, 49, 68372, 105046, 108.8726, 0.9013, 1874, 318, a4, 111010
factorial, m62, t100, w4, 1006, 101, 14066, 15782, 226.871, 0.9677, 403, 18, a3, 100110
huffmanCoding, m628, t50, w8, 37262, 148, 30780, 70084, 49.0127, 0.9279, 1874, 318, a2, 001111
squareMatrix, m91, t50, w4, 2366, 149, 11640, 14120, 127.9121, 1.0, 903, 72, a4, 011010
longestIncrease, m57, t50, w2, 4958, 9730, 67849, 77907, 1190.3421, 0.9196, 1946, 70, a2, 110101
squareMatrix, m91, t50, w4, 2338, 155, 11560, 14016, 127.0385, 1.0, 903, 72, a3, 000011
huffmanCoding, m157, t50, w4, 8959, 50, 16955, 26031, 107.9968, 0.9013, 1874, 318, a4, 111011
parg, m1254, t52, w2, 213315, 180, 4277, 226173, 3.4097, 1.0, 418, 2518, a4, 111110
maxArrSumNeg, m37, t50, w4, 894, 50, 7165, 8306, 191.9286, 0.9358, 1910, 63, a3, 111110
insertSort, m36, t50, w4, 792, 156, 4107, 4976, 114.0833, 0.9444, 1900, 40, a3, 011011
anagram, m120, t100, w2, 3136, 319, 16492, 20394, 137.4333, 0.8667, 1370, 37, a5, 011010
mergeSort, m75, t50, w8, 2378, 116, 3522, 5970, 46.7522, 0.9336, 1900, 129, a3, 010010
mergeSort, m452, t50, w2, 20318, 164, 136358, 158418, 301.677, 0.9336, 1900, 129, a4, 110111
factorial, m62, t100, w2, 3232, 322, 38938, 42930, 628.0323, 0.9677, 403, 18, a3, 000000
longestIncrease, m57, t50, w8, 1605, 2304, 12364, 15293, 216.9123, 0.9196, 1946, 70, a3, 100111
factorial, m10, t100, w4, 169, 301, 2345, 2701, 226.9677, 0.9677, 403, 18, a2, 011110
quickSort, m63, t50, w8, 2369, 133, 7503, 10164, 118.1575, 0.9603, 1900, 56, a2, 011111
bubbleSort, m37, t50, w2, 2414, 158, 70788, 73414, 1879.3451, 0.9182, 1900, 41, a3, 000101
transpose, m298, t50, w2, 11610, 158, 124482, 136584, 417.7248, 0.8993, 903, 40, a3, 010011
mergeSort, m75, t50, w2, 3432, 163, 22744, 26260, 301.9115, 0.9336, 1900, 129, a3, 000010
huffmanCodingEff, m99, t50, w2, 7459, 166, 20279, 28154, 203.8141, 0.849, 1874, 239, a4, 000111
anagram, m120, t100, w2, 3166, 303, 16326, 20214, 136.05, 0.8667, 1370, 37, a3, 010010
transpose, m74, t50, w2, 5890, 161, 30834, 36849, 413.8859, 0.8993, 903, 40, a4, 011001
insertSort, m216, t50, w4, 4708, 151, 24724, 31034, 114.463, 0.9444, 1900, 40, a2, 000110
parg, m1254, t52, w4, 217023, 153, 1245, 218662, 0.9924, 1.0, 418, 2518, a2, 000010
squareMatrix, m91, t50, w4, 2353, 50, 11572, 13992, 127.1703, 1.0, 903, 72, a2, 100010
factorial, m62, t100, w2, 1508, 324, 39070, 41706, 630.1613, 0.9677, 403, 18, a2, 101111
squareMatrix, m60, t50, w4, 1565, 49, 7574, 9299, 124.8516, 1.0, 903, 72, a5, 101111
parg, m5018, t52, w4, 854538, 175, 5144, 861238, 1.0251, 1.0, 418, 2518, a3, 010010
mergeSort, m452, t50, w4, 13624, 50, 45620, 59534, 100.9292, 0.9336, 1900, 129, a5, 111010
squareMatrix, m91, t50, w8, 2344, 22, 5170, 7937, 56.8187, 1.0, 903, 72, a2, 110110
minProd, m60, t50, w4, 1477, 156, 1761, 3317, 29.1989, 0.7845, 1946, 72, a3, 000011
mergeSort, m75, t50, w2, 3424, 151, 22716, 26222, 301.5487, 0.9336, 1900, 129, a5, 011011
bubbleSort, m226, t50, w4, 14444, 51, 153976, 168944, 681.3097, 0.9182, 1900, 41, a3, 100101
huffmanCodingEff, m398, t50, w4, 20738, 47, 27578, 49470, 69.2915, 0.849, 1874, 239, a3, 111111
transpose, m74, t50, w2, 2933, 161, 31003, 34416, 416.1544, 0.8993, 903, 40, a4, 011111
mergeSort, m75, t50, w4, 2258, 51, 7622, 9928, 101.1858, 0.9336, 1900, 129, a3, 101010
huffmanCoding, m628, t50, w4, 35722, 51, 68594, 104768, 109.2261, 0.9013, 1874, 318, a3, 111011
maxArrSumNeg, m56, t50, w8, 1325, 142, 5062, 6756, 90.4018, 0.9358, 1910, 63, a2, 001110
selectSort, m30, t50, w8, 661, 152, 1956, 2748, 63.8043, 0.9101, 1900, 45, a3, 011111
transpose, m49, t50, w4, 1244, 154, 6966, 8289, 140.2685, 0.8993, 903, 40, a5, 001010
huffmanCodingEff, m99, t50, w4, 4936, 146, 6871, 12515, 69.0553, 0.849, 1874, 239, a2, 010110
insertSort, m54, t50, w4, 1179, 50, 6195, 7437, 114.7315, 0.9444, 1900, 40, a2, 101010
genPassword, m24, t100, w4, 492, 294, 919, 1588, 37.5306, 0.8367, 398, 63, a4, 011010
anagram, m20, t100, w2, 520, 316, 2729, 3374, 136.4667, 0.8667, 1370, 37, a2, 111010
selectSort, m30, t50, w2, 1028, 161, 13432, 14700, 438, 0.9101, 1900, 45, a3, 110110
parg, m836, t52, w2, 146305, 173, 3448, 150009, 4.1232, 1.0, 418, 2518, a5, 011011
selectSort, m30, t50, w2, 1019, 159, 13404, 14586, 437.087, 0.9101, 1900, 45, a2, 101111
factorial, m62, t100, w2, 3202, 313, 39056, 43000, 629.9355, 0.9677, 403, 18, a3, 110001
squareMatrix, m60, t50, w4, 1608, 136, 7870, 9553, 129.7363, 1.0, 903, 72, a5, 010011
factorial, m10, t100, w2, 259, 320, 6567, 6952, 635.5484, 0.9677, 403, 18, a4, 001010
parg, m1254, t52, w8, 217664, 21, 3026, 226380, 2.4121, 1.0, 418, 2518, a4, 100110
factorial, m62, t100, w2, 3142, 312, 39052, 42946, 629.871, 0.9677, 403, 18, a2, 011000
longestIncrease, m57, t50, w2, 2430, 9799, 67579, 75156, 1185.5965, 0.9196, 1946, 70, a2, 101111
minProd, m90, t50, w4, 2222, 156, 2649, 4991, 29.2707, 0.7845, 1946, 72, a2, 011010
anagram, m120, t100, w2, 3186, 318, 16290, 20222, 135.75, 0.8667, 1370, 37, a2, 100010
genPassword, m24, t100, w8, 484, 40, 477, 1014, 19.4898, 0.8367, 398, 63, a2, 110011
selectSort, m184, t50, w8, 4034, 147, 11700, 16908, 63.587, 0.9101, 1900, 45, a3, 001110
dictionaryOrder, m142, t100, w2, 7108, 313, 68028, 76360, 479.0704, 0.9265, 8248, 32, a2, 000101
minProd, m90, t50, w2, 3369, 159, 7903, 11894, 87.3315, 0.8659, 1946, 72, a2, 000110
mergeSort, m452, t50, w8, 14046, 23, 21150, 36044, 46.792, 0.9336, 1900, 129, a2, 100111
squareMatrix, m60, t50, w4, 1530, 152, 7721, 9440, 127.2802, 1.0, 903, 72, a2, 000111
longestIncrease, m228, t50, w2, 9778, 9687, 267490, 298076, 1173.2018, 0.9196, 1946, 70, a3, 111110
selectSort, m30, t50, w2, 1026, 168, 13374, 14588, 436.1304, 0.9101, 1900, 45, a4, 110111
dictionaryOrder, m142, t100, w2, 3886, 313, 67242, 72748, 473.5352, 0.9265, 8248, 32, a3, 110110
transpose, m298, t50, w4, 7532, 52, 41764, 49570, 140.1477, 0.8993, 903, 40, a2, 110011
parg, m836, t52, w4, 142729, 165, 272, 144250, 0.3252, 1.0, 418, 2518, a5, 001111
insertSort, m54, t50, w8, 1201, 22, 3185, 4459, 58.9815, 0.9444, 1900, 40, a2, 101111
insertSort, m36, t50, w4, 784, 150, 4117, 4975, 114.3796, 0.9444, 1900, 40, a3, 010010
factorial, m15, t100, w8, 249, 38, 2539, 2836, 163.8387, 0.9677, 403, 18, a2, 101010
longestIncrease, m228, t50, w4, 6316, 3446, 102866, 116274, 451.1667, 0.9035, 1946, 70, a3, 110011
dictionaryOrder, m35, t100, w2, 1826, 327, 16956, 19104, 477.6338, 0.9265, 8248, 32, a4, 010101
longestIncrease, m57, t50, w4, 1587, 3448, 24269, 27627, 425.7807, 0.9035, 1946, 70, a3, 100011
bubbleSort, m226, t50, w8, 14782, 148, 120192, 136422, 531.823, 0.9182, 1900, 41, a4, 010100
parg, m836, t52, w4, 142088, 54, 860, 143169, 1.0291, 1.0, 418, 2518, a2, 101011
factorial, m10, t100, w4, 162, 98, 2347, 2628, 227.1613, 0.9677, 403, 18, a2, 101110
transpose, m298, t50, w2, 11896, 158, 125058, 137440, 419.6577, 0.8993, 903, 40, a4, 111011
squareMatrix, m91, t50, w4, 2384, 153, 11665, 14683, 128.1868, 1.0, 903, 72, a3, 001110
