longestIncrease, m228, t50, w4, 19596, 3461, 102972, 129682, 451.6316, 0.9035, 1946, 70, a3, 111001
quickSort, m63, t50, w2, 3397, 162, 43425, 47337, 683.8583, 0.9603, 1900, 56, a2, 110110
maxArrSumNeg, m37, t50, w8, 877, 21, 3455, 4383, 92.5625, 0.9358, 1910, 63, a2, 110111
mergeSort, m452, t50, w2, 20438, 168, 136576, 157544, 302.1593, 0.9336, 1900, 129, a2, 111011
transpose, m74, t50, w2, 2906, 161, 31140, 34170, 417.9933, 0.8993, 903, 40, a2, 010010
genPassword, m24, t100, w2, 737, 313, 2754, 3751, 112.4082, 0.8367, 398, 63, a2, 010111
selectSort, m30, t50, w2, 2047, 163, 13400, 15693, 436.9674, 0.9101, 1900, 45, a2, 010100
transpose, m298, t50, w2, 23524, 158, 123604, 147614, 414.7785, 0.8993, 903, 40, a4, 010001
longestIncrease, m38, t50, w2, 1648, 9759, 43691, 48778, 1149.7632, 0.9196, 1946, 70, a2, 100111
factorial, m62, t100, w2, 1554, 319, 39120, 41430, 630.9677, 0.9677, 403, 18, a2, 100010
quickSort, m42, t50, w4, 1507, 158, 10349, 12027, 244.4724, 0.9603, 1900, 56, a3, 010111
parg, m1254, t52, w2, 216110, 170, 4221, 220715, 3.3647, 1.0, 418, 2518, a4, 001011
longestIncrease, m228, t50, w2, 9916, 10216, 268918, 300694, 1179.4649, 0.9196, 1946, 70, a3, 100110
mergeSort, m452, t50, w2, 40084, 161, 138280, 178868, 305.9292, 0.9336, 1900, 129, a3, 100001
parg, m836, t52, w2, 143816, 171, 2823, 146889, 3.3758, 1.0, 418, 2518, a4, 001010
parg, m5018, t52, w2, 875878, 174, 17332, 894772, 3.454, 1.0, 418, 2518, a5, 011010
squareMatrix, m91, t50, w4, 2337, 153, 11589, 14045, 127.3571, 1.0, 903, 72, a3, 011011
parg, m836, t52, w4, 142489, 170, 858, 147977, 1.0267, 1.0, 418, 2518, a3, 000110
mergeSort, m75, t50, w4, 2287, 152, 7694, 10460, 102.1372, 0.9336, 1900, 129, a2, 001110
parg, m1254, t52, w2, 219972, 176, 4337, 224694, 3.4572, 1.0, 418, 2518, a2, 010010
squareMatrix, m60, t50, w4, 1586, 149, 7704, 9462, 127, 1.0, 903, 72, a3, 011111
bubbleSort, m226, t50, w4, 4994, 51, 155594, 161120, 688.469, 0.9182, 1900, 41, a3, 100111
transpose, m298, t50, w2, 11590, 159, 124754, 136840, 418.6376, 0.8993, 903, 40, a5, 001010
mergeSort, m75, t50, w2, 6677, 156, 22710, 29655, 301.4646, 0.9336, 1900, 129, a3, 101101
squareMatrix, m91, t50, w2, 3550, 158, 28131, 32108, 309.1319, 1.0, 903, 72, a5, 011111
parg, m836, t52, w4, 142585, 172, 2754, 145602, 3.2937, 1.0, 418, 2518, a4, 000011
add, m6, t100, w2, 137, 329, 204, 532, 34, 0.9167, 583, 13, a2, 011010
factorial, m10, t100, w4, 519, 311, 2348, 2991, 227.2258, 0.9677, 403, 18, a3, 000001
longestIncrease, m38, t50, w2, 1652, 9407, 44123, 49155, 1161.1491, 0.9196, 1946, 70, a3, 000110
parg, m5018, t52, w2, 876264, 174, 17244, 895040, 3.4364, 1.0, 418, 2518, a5, 100010
mergeSort, m113, t50, w2, 10176, 164, 34150, 44779, 302.2168, 0.9336, 1900, 129, a3, 011101
genPassword, m24, t100, w8, 508, 40, 470, 1049, 19.1837, 0.8367, 398, 63, a2, 101111
huffmanCodingEff, m398, t50, w2, 31104, 172, 81946, 114712, 205.8945, 0.849, 1874, 239, a2, 001111
anagram, m20, t100, w8, 340, 40, 1667, 2058, 83.3667, 0.9286, 1370, 37, a2, 100111
factorial, m15, t100, w4, 259, 311, 3533, 3977, 227.9355, 0.9677, 403, 18, a3, 011011
genPassword, m98, t100, w8, 1894, 37, 1866, 3992, 19.0408, 0.8367, 398, 63, a5, 100010
dictionaryOrder, m35, t100, w2, 970, 318, 16770, 18057, 472.3944, 0.9265, 8248, 32, a2, 110111
primes, m34, t100, w2, 882, 319, 3582, 4847, 105.3676, 0.8793, 398, 30, a4, 000110
minProd, m90, t50, w4, 2216, 49, 2702, 4982, 29.8619, 0.7845, 1946, 72, a4, 101010
minProd, m60, t50, w4, 1467, 49, 1767, 3275, 29.2873, 0.7845, 1946, 72, a3, 100011
parg, m836, t52, w8, 144839, 19, 276, 145327, 0.3308, 1.0, 418, 2518, a2, 100011
selectSort, m184, t50, w4, 4170, 50, 30018, 34634, 163.1413, 0.9101, 1900, 45, a2, 111111
huffmanCoding, m104, t50, w4, 5977, 152, 11446, 17533, 109.3599, 0.9013, 1874, 318, a3, 011010
add, m4, t100, w2, 95, 325, 121, 367, 30.3333, 0.9167, 583, 13, a3, 111110
mergeSort, m113, t50, w4, 3405, 49, 11440, 14915, 101.2389, 0.9336, 1900, 129, a2, 111011
squareMatrix, m91, t50, w4, 2351, 145, 11556, 14021, 126.9945, 1.0, 903, 72, a5, 000010
factorial, m10, t100, w4, 525, 100, 2346, 2944, 227.0968, 0.9677, 403, 18, a2, 101101
genPassword, m98, t100, w8, 2006, 42, 1884, 4108, 19.2245, 0.8367, 398, 63, a3, 101011
genPassword, m24, t100, w8, 485, 287, 469, 1132, 19.1633, 0.8367, 398, 63, a3, 011010
anagram, m30, t100, w2, 807, 315, 4230, 5226, 141, 0.8667, 1370, 37, a5, 011011
insertSort, m36, t50, w8, 786, 22, 2115, 3072, 58.75, 0.9444, 1900, 40, a2, 111110
genPassword, m16, t100, w8, 326, 301, 313, 774, 19.2041, 0.8367, 398, 63, a3, 001111
primes, m22, t100, w2, 593, 318, 2379, 3192, 104.9559, 0.8793, 398, 30, a4, 110111
huffmanCodingEff, m398, t50, w2, 30376, 157, 81332, 114502, 204.3518, 0.849, 1874, 239, a4, 100110
transpose, m298, t50, w4, 7488, 150, 41768, 49726, 140.1611, 0.8993, 903, 40, a3, 001011
genPassword, m98, t100, w2, 2956, 316, 11096, 14820, 113.2245, 0.8367, 398, 63, a2, 101010
transpose, m74, t50, w2, 5939, 158, 31020, 37081, 416.3826, 0.8993, 903, 40, a5, 101001
selectSort, m184, t50, w2, 12440, 161, 80402, 93736, 436.9674, 0.9101, 1900, 45, a2, 001101
minProd, m90, t50, w4, 2237, 50, 2668, 4972, 29.4862, 0.7845, 1946, 72, a3, 101011
squareMatrix, m91, t50, w4, 2343, 50, 11560, 13969, 127.0385, 1.0, 903, 72, a2, 111010
dictionaryOrder, m23, t100, w8, 380, 39, 1667, 2192, 70.4507, 0.9265, 8248, 32, a3, 111111
factorial, m10, t100, w2, 262, 313, 6524, 6976, 631.4194, 0.9677, 403, 18, a3, 000110
mergeSort, m452, t50, w8, 13860, 21, 21112, 35206, 46.708, 0.9336, 1900, 129, a2, 110011
minProd, m60, t50, w4, 1467, 159, 1762, 3308, 29.2099, 0.7845, 1946, 72, a3, 001010
maxArrSumNeg, m56, t50, w4, 1348, 149, 12567, 14083, 224.4196, 0.9358, 1910, 63, a3, 000111
genPassword, m16, t100, w8, 320, 294, 333, 773, 20.4286, 0.8367, 398, 63, a2, 000011
selectSort, m46, t50, w4, 1030, 50, 7504, 8825, 163.1304, 0.9101, 1900, 45, a2, 101110
mergeSort, m113, t50, w2, 10043, 165, 34049, 44836, 301.3186, 0.9336, 1900, 129, a3, 110100
parg, m836, t52, w8, 146590, 136, 272, 150385, 0.3256, 1.0, 418, 2518, a3, 000110
mergeSort, m75, t50, w4, 2801, 148, 7789, 10675, 103.4027, 0.9336, 1900, 129, a3, 000011
factorial, m15, t100, w2, 377, 324, 9767, 10426, 630.1613, 0.9677, 403, 18, a2, 101111
selectSort, m46, t50, w2, 1550, 162, 20104, 22025, 437.0435, 0.9101, 1900, 45, a3, 011110
huffmanCodingEff, m398, t50, w4, 20676, 53, 27612, 50814, 69.3769, 0.849, 1874, 239, a3, 101110
squareMatrix, m364, t50, w4, 9322, 49, 46348, 55922, 127.3297, 1.0, 903, 72, a2, 101010
squareMatrix, m60, t50, w8, 1579, 23, 3437, 5119, 56.6538, 1.0, 903, 72, a3, 111111
longestIncrease, m38, t50, w4, 1055, 3472, 18380, 20622, 483.6842, 0.9035, 1946, 70, a4, 100010
mergeSort, m452, t50, w4, 13828, 51, 45598, 59720, 100.8805, 0.9336, 1900, 129, a2, 111010
anagram, m20, t100, w4, 338, 308, 1667, 2161, 83.3667, 0.9286, 1370, 37, a2, 011111
longestIncrease, m38, t50, w2, 3296, 9844, 43997, 50811, 1157.8158, 0.9196, 1946, 70, a2, 101100
huffmanCoding, m157, t50, w4, 9052, 49, 17093, 26261, 108.8726, 0.9013, 1874, 318, a4, 111010
parg, m836, t52, w2, 144833, 172, 2839, 153321, 3.3946, 1.0, 418, 2518, a4, 100110
factorial, m15, t100, w4, 779, 303, 3523, 4483, 227.3226, 0.9677, 403, 18, a2, 010000
squareMatrix, m60, t50, w4, 1570, 47, 7690, 9384, 126.7637, 1.0, 903, 72, a3, 100111
massive, m16, t60, w8, 578, 19252, 15620, 22632, 956.3673, 1.0, 169, 13, a5, 110001
squareMatrix, m364, t50, w8, 9714, 131, 20792, 30938, 57.1209, 1.0, 903, 72, a2, 001011
selectSort, m30, t50, w2, 1019, 163, 13398, 14589, 436.913, 0.9101, 1900, 45, a2, 110111
anagram, m20, t100, w2, 1080, 314, 2689, 3894, 134.4667, 0.8667, 1370, 37, a2, 001001
transpose, m298, t50, w4, 7564, 146, 41768, 49798, 140.1611, 0.8993, 903, 40, a5, 000010
genPassword, m16, t100, w8, 333, 289, 320, 773, 19.6327, 0.8367, 398, 63, a5, 000011
anagram, m20, t100, w2, 1060, 322, 2693, 3881, 134.6667, 0.8667, 1370, 37, a2, 000001
parg, m1254, t52, w2, 218429, 176, 4281, 227854, 3.4125, 1.0, 418, 2518, a4, 100111
add, m24, t100, w2, 546, 316, 716, 2194, 29.8333, 0.9167, 583, 13, a2, 110111
selectSort, m184, t50, w8, 4040, 21, 11746, 16774, 63.837, 0.9101, 1900, 45, a3, 111110
mergeSort, m75, t50, w2, 6785, 165, 22703, 29573, 301.3673, 0.9336, 1900, 129, a2, 010001
insertSort, m216, t50, w4, 4780, 148, 24688, 31070, 114.2963, 0.9444, 1900, 40, a3, 011110
factorial, m15, t100, w2, 391, 325, 9782, 10363, 631.0968, 0.9677, 403, 18, a4, 000011
longestIncrease, m57, t50, w2, 5005, 10191, 66408, 76718, 1165.0526, 0.9196, 1946, 70, a4, 110101
squareMatrix, m91, t50, w8, 2382, 21, 5161, 7596, 56.7198, 1.0, 903, 72, a2, 100010
selectSort, m184, t50, w2, 12144, 167, 80586, 93768, 437.9674, 0.9101, 1900, 45, a3, 111101
transpose, m298, t50, w2, 11616, 156, 124772, 136872, 418.698, 0.8993, 903, 40, a5, 101010
anagram, m120, t100, w2, 6374, 312, 15938, 23520, 132.8167, 0.8667, 1370, 37, a4, 001101
selectSort, m46, t50, w2, 3134, 162, 20042, 23539, 435.6957, 0.9101, 1900, 45, a3, 111100
dictionaryOrder, m35, t100, w2, 1780, 321, 16778, 18971, 472.6197, 0.9265, 8248, 32, a2, 001100
selectSort, m184, t50, w2, 6246, 163, 80562, 87990, 437.837, 0.9101, 1900, 45, a2, 000111
quickSort, m42, t50, w4, 1508, 147, 9302, 11001, 219.748, 0.9603, 1900, 56, a2, 011111
parg, m1254, t52, w4, 213508, 52, 1294, 215134, 1.0319, 1.0, 418, 2518, a3, 100011
parg, m5018, t52, w8, 873476, 106, 1644, 898570, 0.3276, 1.0, 418, 2518, a3, 011110
genPassword, m24, t100, w4, 483, 291, 981, 1643, 40.0408, 0.8367, 398, 63, a5, 010011
factorial, m10, t100, w4, 514, 99, 2346, 2983, 227.0645, 0.9677, 403, 18, a3, 110100
squareMatrix, m364, t50, w8, 9484, 23, 20636, 30688, 56.6923, 1.0, 903, 72, a3, 110111
squareMatrix, m60, t50, w8, 1580, 23, 3439, 5114, 56.6923, 1.0, 903, 72, a3, 110111
minProd, m90, t50, w2, 3301, 161, 7767, 11683, 85.8232, 0.8659, 1946, 72, a4, 010110
parg, m5018, t52, w2, 875782, 178, 17162, 894482, 3.4201, 1.0, 418, 2518, a5, 010010
dictionaryOrder, m142, t100, w8, 2272, 248, 10002, 13534, 70.4366, 0.9265, 8248, 32, a3, 000111
huffmanCodingEff, m99, t50, w2, 7710, 158, 20401, 28797, 205.0352, 0.849, 1874, 239, a2, 110110
selectSort, m30, t50, w2, 2054, 163, 13356, 15656, 435.5435, 0.9101, 1900, 45, a2, 111100
parg, m5018, t52, w4, 850142, 52, 1946, 859792, 0.3878, 1.0, 418, 2518, a5, 111111
longestIncrease, m228, t50, w2, 19958, 9526, 260142, 299992, 1140.9737, 0.9196, 1946, 70, a2, 000101
genPassword, m16, t100, w2, 499, 313, 1841, 2466, 112.7551, 0.8367, 398, 63, a5, 000010
primes, m34, t100, w8, 556, 40, 434, 1189, 12.7794, 0.8793, 398, 30, a3, 110110
minProd, m362, t50, w4, 8880, 154, 10774, 20118, 29.7624, 0.7845, 1946, 72, a4, 011010
genPassword, m24, t100, w4, 484, 101, 1032, 1599, 42.1429, 0.8367, 398, 63, a3, 100011
transpose, m298, t50, w2, 23486, 158, 123984, 147958, 416.0537, 0.8993, 903, 40, a3, 000001
mergeSort, m75, t50, w4, 2383, 150, 7691, 10155, 102.1018, 0.9336, 1900, 129, a3, 001011
add, m24, t100, w2, 562, 333, 840, 2170, 35, 0.9167, 583, 13, a3, 110011
huffmanCoding, m157, t50, w4, 8967, 52, 20350, 29430, 129.621, 0.9013, 1874, 318, a5, 111011
minProd, m60, t50, w8, 1515, 22, 1677, 3462, 27.8011, 0.8659, 1946, 72, a3, 101110
squareMatrix, m91, t50, w8, 2346, 21, 5158, 7909, 56.6868, 1.0, 903, 72, a2, 101110
quickSort, m42, t50, w2, 4421, 163, 28938, 33698, 683.5906, 0.9603, 1900, 56, a2, 001100
huffmanCoding, m104, t50, w4, 6112, 53, 11481, 17674, 109.6911, 0.9013, 1874, 318, a3, 100010
parg, m5018, t52, w4, 851540, 55, 5162, 858034, 1.0287, 1.0, 418, 2518, a3, 101010
factorial, m10, t100, w2, 526, 317, 6510, 7160, 630.0323, 0.9677, 403, 18, a3, 000001
squareMatrix, m364, t50, w8, 9184, 20, 20894, 30282, 57.4011, 1.0, 903, 72, a3, 110010
squareMatrix, m60, t50, w2, 2337, 158, 18531, 21196, 305.4615, 1.0, 903, 72, a5, 000111
genPassword, m24, t100, w8, 488, 42, 462, 1117, 18.8571, 0.8367, 398, 63, a3, 101110
huffmanCoding, m628, t50, w8, 37744, 147, 30632, 71562, 48.7771, 0.9279, 1874, 318, a3, 000110
parg, m5018, t52, w8, 865396, 19, 1626, 868242, 0.324, 1.0, 418, 2518, a5, 101011
mergeSort, m113, t50, w4, 3557, 144, 11665, 15964, 103.2301, 0.9336, 1900, 129, a2, 000110
minProd, m362, t50, w8, 8930, 141, 10062, 20820, 27.7956, 0.8659, 1946, 72, a3, 000110
bubbleSort, m56, t50, w2, 3780, 170, 107504, 111766, 1902.7345, 0.9182, 1900, 41, a3, 010100
bubbleSort, m56, t50, w2, 1830, 168, 107937, 110255, 1910.3982, 0.9182, 1900, 41, a2, 010110
bubbleSort, m37, t50, w2, 1237, 165, 71951, 73506, 1910.2035, 0.9182, 1900, 41, a2, 101110
anagram, m120, t100, w2, 3220, 316, 15928, 20422, 132.7333, 0.8667, 1370, 37, a4, 001111
anagram, m20, t100, w2, 521, 316, 2758, 3405, 137.9333, 0.8667, 1370, 37, a4, 110010
longestIncrease, m57, t50, w2, 4917, 9450, 65232, 75102, 1144.4298, 0.9196, 1946, 70, a2, 010101
dictionaryOrder, m142, t100, w2, 7340, 321, 67278, 76238, 473.7887, 0.9265, 8248, 32, a2, 100100
mergeSort, m75, t50, w2, 3461, 169, 22954, 26931, 304.708, 0.9336, 1900, 129, a2, 000110
parg, m836, t52, w2, 143373, 172, 2914, 146542, 3.4847, 1.0, 418, 2518, a2, 101010
factorial, m10, t100, w8, 169, 258, 1694, 1969, 164, 0.9677, 403, 18, a2, 011011
parg, m1254, t52, w4, 221437, 171, 1296, 230524, 1.0331, 1.0, 418, 2518, a4, 001110
insertSort, m36, t50, w4, 792, 50, 4127, 5158, 114.6389, 0.9444, 1900, 40, a3, 111110
anagram, m30, t100, w2, 781, 316, 4094, 5062, 136.4667, 0.8667, 1370, 37, a2, 111010
genPassword, m24, t100, w4, 492, 102, 1021, 1599, 41.6939, 0.8367, 398, 63, a5, 111011
insertSort, m54, t50, w8, 1207, 19, 3145, 4397, 58.2407, 0.9444, 1900, 40, a3, 110010
factorial, m15, t100, w2, 388, 326, 9808, 10463, 632.8065, 0.9677, 403, 18, a4, 111111
anagram, m120, t100, w2, 3180, 322, 15910, 20356, 132.5833, 0.8667, 1370, 37, a4, 111111
parg, m1254, t52, w2, 219104, 179, 2561, 227052, 2.0415, 1.0, 418, 2518, a5, 011111
transpose, m74, t50, w2, 2906, 161, 31009, 34462, 416.2282, 0.8993, 903, 40, a4, 111110
quickSort, m42, t50, w8, 1535, 147, 5002, 6720, 118.1575, 0.9603, 1900, 56, a2, 000111
factorial, m10, t100, w2, 260, 319, 6528, 6915, 631.7419, 0.9677, 403, 18, a3, 101011
quickSort, m254, t50, w2, 13634, 165, 173590, 188516, 683.4252, 0.9603, 1900, 56, a3, 101111
mergeSort, m452, t50, w2, 40524, 164, 136746, 177774, 302.5354, 0.9336, 1900, 129, a3, 001001
add, m4, t100, w2, 90, 324, 118, 360, 29.5, 0.9167, 583, 13, a4, 110110
dictionaryOrder, m23, t100, w2, 690, 322, 11199, 12160, 473.2254, 0.9265, 8248, 32, a2, 111110
mergeSort, m113, t50, w2, 10012, 165, 34110, 44556, 301.8628, 0.9336, 1900, 129, a4, 100101
factorial, m10, t100, w2, 519, 312, 6513, 7158, 630.2903, 0.9677, 403, 18, a4, 000000
transpose, m74, t50, w2, 2902, 159, 31174, 34197, 418.4497, 0.8993, 903, 40, a3, 000011
factorial, m10, t100, w2, 264, 317, 6515, 6905, 630.4839, 0.9677, 403, 18, a3, 010011
parg, m1254, t52, w8, 217651, 143, 410, 218441, 0.3268, 1.0, 418, 2518, a2, 011011
longestIncrease, m57, t50, w4, 1586, 3458, 24544, 27909, 430.6053, 0.9035, 1946, 70, a3, 100010
genPassword, m16, t100, w2, 496, 319, 1835, 2525, 112.3878, 0.8367, 398, 63, a3, 110111
dictionaryOrder, m142, t100, w2, 3846, 326, 67376, 72456, 474.4789, 0.9265, 8248, 32, a3, 100111
insertSort, m216, t50, w4, 4734, 51, 24838, 29826, 114.9907, 0.9444, 1900, 40, a5, 110010
mergeSort, m452, t50, w2, 40176, 164, 135582, 176272, 299.9602, 0.9336, 1900, 129, a4, 111000
huffmanCoding, m104, t50, w4, 5980, 50, 11445, 17503, 109.3535, 0.9013, 1874, 318, a2, 110011
mergeSort, m75, t50, w2, 3433, 157, 22702, 26425, 301.3584, 0.9336, 1900, 129, a3, 001111
parg, m836, t52, w2, 146487, 177, 2850, 149596, 3.4081, 1.0, 418, 2518, a4, 011011
mergeSort, m113, t50, w2, 10058, 157, 34038, 44224, 301.2257, 0.9336, 1900, 129, a3, 101001
parg, m836, t52, w2, 143308, 174, 2916, 146484, 3.4874, 1.0, 418, 2518, a3, 101010
squareMatrix, m60, t50, w8, 1633, 141, 3468, 5179, 57.1703, 1.0, 903, 72, a2, 010011
anagram, m30, t100, w2, 784, 318, 4151, 5123, 138.3667, 0.8667, 1370, 37, a4, 111010
transpose, m74, t50, w4, 1902, 157, 10436, 12461, 140.0872, 0.8993, 903, 40, a2, 011010
add, m24, t100, w2, 568, 303, 828, 2122, 34.5, 0.9167, 583, 13, a5, 000010
selectSort, m184, t50, w4, 4028, 50, 30016, 34640, 163.1304, 0.9101, 1900, 45, a3, 101111
factorial, m15, t100, w2, 780, 321, 9776, 10810, 630.7419, 0.9677, 403, 18, a2, 111101
insertSort, m216, t50, w4, 4802, 156, 24778, 31234, 114.713, 0.9444, 1900, 40, a2, 001110
transpose, m298, t50, w2, 11610, 158, 124482, 136584, 417.7248, 0.8993, 903, 40, a3, 010011
add, m24, t100, w8, 342, 43, 106, 696, 4.4167, 0.9167, 583, 13, a4, 111111
mergeSort, m113, t50, w2, 10103, 164, 34122, 44356, 301.9646, 0.9336, 1900, 129, a3, 001000
mergeSort, m75, t50, w2, 6840, 163, 22762, 29688, 302.1593, 0.9336, 1900, 129, a5, 000001
maxArrSumNeg, m224, t50, w4, 5232, 151, 44290, 50208, 197.7232, 0.9358, 1910, 63, a2, 011111
factorial, m10, t100, w2, 257, 320, 6526, 6910, 631.5806, 0.9677, 403, 18, a2, 101011
squareMatrix, m364, t50, w4, 9186, 48, 46336, 55778, 127.2967, 1.0, 903, 72, a3, 100011
primes, m34, t100, w4, 573, 297, 1267, 2214, 37.2647, 0.8793, 398, 30, a3, 011110
dictionaryOrder, m142, t100, w4, 7108, 103, 23404, 31046, 164.8169, 0.9265, 8248, 32, a2, 111101
quickSort, m254, t50, w2, 13494, 164, 173778, 189318, 684.1654, 0.9603, 1900, 56, a4, 100110
add, m6, t100, w2, 141, 323, 208, 535, 34.6667, 0.9167, 583, 13, a5, 011010
mergeSort, m452, t50, w2, 20312, 159, 138076, 158884, 305.4779, 0.9336, 1900, 129, a4, 010011
longestIncrease, m228, t50, w4, 6332, 3468, 96644, 110098, 423.8772, 0.9035, 1946, 70, a2, 100011
parg, m5018, t52, w2, 1027124, 178, 17336, 1046008, 3.4548, 1.0, 418, 2518, a3, 101000
quickSort, m42, t50, w2, 2281, 165, 27344, 29850, 645.937, 0.9603, 1900, 56, a2, 010111
mergeSort, m113, t50, w2, 10220, 159, 34206, 45160, 302.7124, 0.9336, 1900, 129, a2, 011100
primes, m22, t100, w4, 389, 301, 843, 1483, 37.1912, 0.8793, 398, 30, a2, 000110
parg, m1254, t52, w8, 218401, 113, 405, 219167, 0.3232, 1.0, 418, 2518, a5, 000011
insertSort, m54, t50, w8, 1178, 149, 3176, 4522, 58.8241, 0.9444, 1900, 40, a2, 010111
add, m4, t100, w2, 95, 314, 140, 356, 35, 0.9167, 583, 13, a2, 000011
selectSort, m184, t50, w2, 12430, 162, 80378, 94286, 436.837, 0.9101, 1900, 45, a2, 100100
squareMatrix, m60, t50, w8, 1591, 22, 3445, 5137, 56.7967, 1.0, 903, 72, a2, 110111
quickSort, m254, t50, w4, 8914, 153, 55766, 65888, 219.5512, 0.9603, 1900, 56, a2, 010111
transpose, m298, t50, w8, 7854, 22, 20244, 29252, 67.9329, 0.9054, 903, 40, a3, 110111
mergeSort, m75, t50, w2, 3368, 158, 22689, 26562, 301.1858, 0.9336, 1900, 129, a2, 010110
genPassword, m16, t100, w4, 324, 315, 678, 1129, 41.5102, 0.8367, 398, 63, a5, 000010
factorial, m10, t100, w2, 555, 322, 6511, 7193, 630.0968, 0.9677, 403, 18, a3, 010000
longestIncrease, m57, t50, w4, 4896, 3454, 25843, 32823, 453.386, 0.9035, 1946, 70, a4, 111100
quickSort, m42, t50, w8, 1585, 145, 5002, 6858, 118.1575, 0.9603, 1900, 56, a2, 001110
minProd, m60, t50, w4, 1488, 51, 1792, 3323, 29.7017, 0.7845, 1946, 72, a5, 101010
genPassword, m24, t100, w2, 760, 312, 2781, 3732, 113.5102, 0.8367, 398, 63, a2, 011011
maxArrSumNeg, m37, t50, w8, 902, 21, 3380, 4465, 90.5536, 0.9358, 1910, 63, a2, 111110
mergeSort, m452, t50, w2, 41134, 159, 136616, 178262, 302.2478, 0.9336, 1900, 129, a2, 000000
squareMatrix, m60, t50, w4, 1556, 147, 7646, 9610, 126.044, 1.0, 903, 72, a5, 010110
bubbleSort, m56, t50, w2, 3641, 166, 107784, 111762, 1907.6903, 0.9182, 1900, 41, a2, 110101
add, m24, t100, w2, 608, 312, 670, 2152, 27.9167, 0.9167, 583, 13, a4, 101110
bubbleSort, m226, t50, w2, 7250, 169, 430568, 439748, 1905.1681, 0.9182, 1900, 41, a2, 110110
genPassword, m16, t100, w2, 493, 324, 1852, 2476, 113.3878, 0.8367, 398, 63, a2, 110010
longestIncrease, m228, t50, w4, 19800, 3440, 98756, 125628, 433.1404, 0.9035, 1946, 70, a5, 101001
parg, m5018, t52, w2, 883528, 170, 17370, 902422, 3.4615, 1.0, 418, 2518, a2, 000011
parg, m5018, t52, w8, 914726, 21, 1720, 939116, 0.3428, 1.0, 418, 2518, a2, 100110
transpose, m49, t50, w8, 1288, 143, 3374, 4968, 67.9329, 0.9054, 903, 40, a2, 000110
transpose, m74, t50, w2, 5887, 156, 30993, 37001, 416.0134, 0.8993, 903, 40, a2, 010000
dictionaryOrder, m35, t100, w2, 1814, 319, 16807, 19036, 473.4507, 0.9265, 8248, 32, a2, 101100
genPassword, m98, t100, w4, 1906, 301, 4062, 6696, 41.449, 0.8367, 398, 63, a3, 010011
transpose, m74, t50, w8, 1915, 20, 5059, 7346, 67.9128, 0.9054, 903, 40, a2, 100110
dictionaryOrder, m142, t100, w2, 7196, 322, 67134, 75996, 472.7746, 0.9265, 8248, 32, a3, 100100
factorial, m10, t100, w4, 515, 102, 2345, 2914, 227, 0.9677, 403, 18, a2, 100000
anagram, m20, t100, w2, 537, 326, 2712, 3377, 135.6, 0.8667, 1370, 37, a3, 110011
mergeSort, m452, t50, w2, 40354, 164, 135792, 176664, 300.4248, 0.9336, 1900, 129, a4, 110000
factorial, m62, t100, w2, 3176, 325, 39108, 43060, 630.7742, 0.9677, 403, 18, a2, 100001
huffmanCodingEff, m398, t50, w2, 29898, 159, 81220, 112794, 204.0704, 0.849, 1874, 239, a2, 000111
mergeSort, m113, t50, w2, 10955, 252, 34117, 45914, 301.9204, 0.9336, 1900, 129, a3, 001100
genPassword, m24, t100, w8, 509, 251, 468, 1137, 19.1224, 0.8367, 398, 63, a3, 011011
factorial, m62, t100, w8, 1020, 40, 10156, 11438, 163.8065, 0.9677, 403, 18, a2, 111111
factorial, m10, t100, w2, 257, 316, 6529, 6911, 631.9032, 0.9677, 403, 18, a4, 000010
add, m6, t100, w2, 139, 323, 206, 533, 34.4167, 0.9167, 583, 13, a4, 110010
quickSort, m63, t50, w2, 3408, 165, 43397, 47129, 683.4252, 0.9603, 1900, 56, a3, 101111
massive, m98, t60, w4, 3702, 38272, 123198, 203532, 1257.1224, 1.0, 169, 13, a5, 111000
primes, m34, t100, w4, 594, 295, 1259, 2226, 37.0441, 0.8793, 398, 30, a4, 000110
parg, m1254, t52, w2, 224553, 175, 4405, 229344, 3.5114, 1.0, 418, 2518, a5, 100011
parg, m1254, t52, w8, 217431, 98, 400, 218186, 0.3193, 1.0, 418, 2518, a4, 001010
huffmanCoding, m104, t50, w4, 5960, 52, 11439, 17477, 109.293, 0.9013, 1874, 318, a3, 110010
genPassword, m16, t100, w4, 319, 288, 631, 1069, 38.6531, 0.8367, 398, 63, a4, 001010
minProd, m90, t50, w2, 3363, 163, 7954, 11683, 87.895, 0.8659, 1946, 72, a3, 100111
anagram, m120, t100, w4, 2114, 98, 10006, 13206, 83.3833, 0.9286, 1370, 37, a2, 111110
factorial, m62, t100, w2, 3204, 323, 39086, 43432, 630.4194, 0.9677, 403, 18, a2, 101100
parg, m1254, t52, w8, 217480, 20, 688, 219063, 0.5484, 1.0, 418, 2518, a4, 111111
add, m4, t100, w2, 92, 330, 121, 371, 30.3333, 0.9167, 583, 13, a4, 011111
bubbleSort, m56, t50, w2, 3694, 165, 106892, 110912, 1891.8938, 0.9182, 1900, 41, a3, 010101
quickSort, m63, t50, w2, 6671, 157, 43582, 50752, 686.3307, 0.9603, 1900, 56, a4, 110100
bubbleSort, m37, t50, w2, 1220, 165, 71318, 72869, 1893.3982, 0.9182, 1900, 41, a3, 010110
